tile_id,accuracy,precision,recall,f1,jaccard
T10SGF_2018_6_4,0.8818690013279579,0.9844441725034012,0.8928700256419883,0.9364236358672068,0.8804479560155865
T10SEJ_2018_2_8,0.7533356828060283,0.9789256984689906,0.7555363289459278,0.8528453397557821,0.7434440789127944
T11SKV_2018_9_8,0.7721072011808303,0.9686564744452479,0.7836437371705993,0.8663830257359838,0.7642643374306123
T10TEK_2018_8_8,0.7422342303299521,0.9662519791902284,0.7424034400828242,0.839664668775474,0.7236396636215137
T10SGF_2018_7_7,0.8526640617172628,0.947638280128777,0.8827327212042654,0.9140347144116485,0.8416794961511547
T10SGG_2018_7_3,0.7425916979693513,0.9667293925931674,0.7528375977194628,0.8464808148385286,0.7338246521838617
T11SKV_2018_4_6,0.5158531283734608,0.9077467302464786,0.5269451056233264,0.6668089755441634,0.500160114576478
T11SKV_2018_1_5,0.874988031615415,0.9562478240467432,0.908274780273262,0.9316441433967997,0.8720354155767248
T11SKV_2018_0_9,0.6892368543575684,0.9651365174958089,0.6939999631447368,0.8074136340045254,0.6770273894004832
T10SFJ_2018_9_1,0.8249200164184224,0.9554455164424557,0.8440958865796164,0.8963257293504152,0.8121288619176277
T11SLV_2018_9_3,0.7037120058779394,0.9575313208710394,0.7177099664977803,0.8204546740873503,0.6955685856773157
T11SKV_2018_6_9,0.644548722592684,0.9477926671654989,0.6520253881298482,0.7725689551129868,0.6294194352759775
T10SFH_2018_9_6,0.6480966564086326,0.9642513438020797,0.6400993398121557,0.7694285979798969,0.6252612377606085
T10SGF_2018_4_7,0.4401288017495677,0.9638769716981375,0.4213438904151507,0.5863666715462059,0.414794034452741
T11SKV_2018_1_4,0.8277256829335887,0.9126732804153322,0.8929668163227712,0.9027125117875001,0.8226763919982668
T10SGF_2018_0_6,0.7457070438422738,0.961837154432957,0.7579725097708304,0.8478218690251464,0.7358427019507892
T10SFG_2018_2_6,0.30335766877850595,0.9270560406074694,0.22272607080980175,0.3591629184254364,0.21889005463039637
T11SKA_2018_1_0,0.5498932982767405,0.9680173683397616,0.5498373291585475,0.7013215234162601,0.5400270629425792
T10SGF_2018_2_0,0.9711608825947631,0.9748193218148175,0.9960928868443784,0.9853412933889891,0.971106133490006
T10SGG_2018_3_0,0.6649134130325187,0.9800049414375062,0.6686930057693918,0.7949575615944711,0.6596925853054036
T11SKV_2018_0_4,0.9203633756217642,0.9840538614090825,0.9321698380390246,0.957409439070788,0.9182985871438294
T10SFH_2018_6_5,0.8856246092898423,0.8864549865369357,0.99892344049525,0.93933467393019,0.8856089200264529
T10SGF_2018_1_1,0.789722373242456,0.974904760386323,0.8007364155972208,0.8792787123197987,0.784565013608184
T10SFG_2018_4_5,0.5575580201273362,0.9634984510484612,0.5355946797279288,0.6884757640646292,0.5249432265150729
T10SFG_2018_1_4,0.6346010215188813,0.7949737671410312,0.6564041811519088,0.7190740430791415,0.5613704985787631
T10SEJ_2018_0_6,0.8922464224642247,0.9023420686162805,0.987445658347903,0.9429776109628621,0.8921075094935679
T10SGG_2018_9_0,0.4913700542223654,0.9079479897743319,0.45182870920637075,0.6033887307434694,0.4320377072889269
T10SGG_2018_9_4,0.5884186756316907,0.9714091379100206,0.5847603742750404,0.7300510215765055,0.5748664190295152
T10SFG_2018_0_5,0.615872916055283,0.9285688637089052,0.6128523447076374,0.7383778064544785,0.5852606352615154
T10SGF_2018_9_6,0.883931813049059,0.9756732259758895,0.9022458964926934,0.9375240434181816,0.8823955380923346
T11SLV_2018_8_3,0.717585751508013,0.9666145766366325,0.7297861377858093,0.8316689713860228,0.7118436051233307
T10SFH_2018_5_1,0.5868634282613862,0.7955537252661853,0.6612653000380948,0.7222202122527737,0.5652149291906355
T10SEJ_2018_1_7,0.6018068517248576,0.932061045780582,0.6049055514482437,0.7336644815806482,0.5793602650397209
T10SEJ_2018_1_9,0.7475357703083233,0.965242532456053,0.7591967114061722,0.8499098578952881,0.7389941247039281
T11SKA_2018_4_4,0.2956271078073566,0.9620804565155838,0.25749181566356083,0.4062536500932125,0.2549048348358399
T10SFH_2018_8_2,0.724694565679578,0.7511215454338551,0.9413203776445456,0.8355335650380223,0.7175248164755424
T10SGF_2018_0_5,0.6106064595401088,0.9546504132703433,0.5844848085204168,0.7250547659549417,0.5686948322121553
T10SFG_2018_1_5,0.41729746500064524,0.8739413452789249,0.3643803857035158,0.5143204330628026,0.3461853043608184
T11SKA_2018_5_4,0.6920024934820928,0.9577708359743511,0.6930182317015571,0.8041640983929492,0.6724702756559283
T10SFH_2018_5_5,0.6326598173515982,0.9420004337215446,0.6391983336614887,0.7616058397765634,0.6149946957430347
T10SFG_2018_1_2,0.5671162387016883,0.8514294206863963,0.5283848371404449,0.6520912408812382,0.4837799565213626
T10SGF_2018_3_1,0.8959315408052406,0.9802073831279602,0.910507047344126,0.9440724794953934,0.8940693950700708
T10SFH_2018_7_4,0.47786089814285776,0.9175286221871299,0.4112133988934518,0.5679056691603104,0.39655604866987104
T11SKA_2018_2_6,0.3515670110870278,0.959823335274704,0.3107354752746562,0.46948029133312447,0.3067456685951823
T10SEH_2018_1_9,0.7203757885732349,0.9588354908558764,0.7293287945612394,0.8284813732517322,0.707185830712151
T11SKA_2018_9_2,0.8613937474597408,0.9787239841784684,0.8756970076905752,0.924348535804978,0.8593383326975028
T11SKA_2018_9_5,0.9482993117460764,0.976897485811987,0.968897932998674,0.9728812655272655,0.9471945480837601
T10SFG_2018_3_9,0.40588346976083145,0.9712743206170661,0.39678204702056363,0.5634039974806464,0.3921798449199404
T10SGF_2018_8_5,0.9285628567766078,0.978895035525158,0.9464943816419941,0.9624220877925048,0.9275660906706341
T10SGG_2018_7_2,0.8254850693945219,0.9521905907770727,0.852932882665379,0.8998328118680141,0.8179055161569335
T10TEK_2018_7_7,0.5177490649438966,0.7589758181206214,0.5406574501375558,0.6314795728353788,0.46143233254012456
T11SKA_2018_3_0,0.6659601818799932,0.857241803348409,0.730833937635968,0.7890069553722113,0.651537148683394
T10SGG_2018_5_0,0.30026273992971075,0.9357070742796144,0.23006466709883472,0.3693229624722549,0.2264844319094492
T10SGF_2018_5_4,0.9700933286355292,0.9779201147057583,0.9918144027688901,0.9848182543565134,0.9700905858312818
T10SFH_2018_7_0,0.8664963776456058,0.8666046840002685,0.9992031666958074,0.928192197501411,0.8660061956421831
T10SFH_2018_0_2,0.8109491835075446,0.9401481422391516,0.8456307718984595,0.8903881582726906,0.8024320981350037
T10SFH_2018_4_2,0.603464690130839,0.9339078207364151,0.605166836503084,0.7344283642149507,0.5803135464231355
T11SLV_2018_8_0,0.7226039959893376,0.9313771403483097,0.7533819677710532,0.8329769393748517,0.7137621932926026
