timestep,tile_id,accuracy,precision,recall,f1,jaccard
Timestep_12,T11SKV_2018_3_9,0.5712804536149515,0.8935919614266259,0.5656164029844082,0.6927458521825456,0.5299243864241163
Timestep_12,T11SLV_2018_9_1,0.8041504507284316,0.9159253676304092,0.843048361596948,0.8779771609949856,0.7824949105078438
Timestep_12,T10SFJ_2018_5_2,0.3871843490897508,0.5005420372469929,0.2997823596327842,0.3749821287625828,0.2307556953063179
Timestep_12,T11SKV_2018_6_8,0.7750729095125762,0.9184690206968708,0.7860997083401331,0.8471447551395084,0.7348231782924511
Timestep_12,T10SGF_2018_2_2,0.7079621500924018,0.9310426083417236,0.7267514882168895,0.816309579832985,0.6896309760771793
Timestep_12,T10SGG_2018_9_5,0.7003825468395924,0.6409812242310328,0.588969727053254,0.613875758683573,0.4428721036583015
Timestep_12,T11SKA_2018_5_9,0.3648743700253151,0.3217465792024526,0.3671173984934778,0.3429378540769585,0.2069553365398557
Timestep_12,T10SFJ_2018_2_0,0.8516677117859596,0.952128186873102,0.8788942591652871,0.914046683854446,0.8416997952533839
Timestep_12,T11SKA_2018_9_5,0.9280020636958736,0.9579814792534552,0.9603329177985512,0.9591557573484676,0.9215170897280798
Timestep_12,T10SGF_2018_3_6,0.7392228293867638,0.9150170742265066,0.768881024000739,0.8356078859523629,0.7176344427888981
Timestep_12,T10SFG_2018_6_9,0.5039250035666769,0.6042297592337335,0.6889314898775207,0.6438066537229163,0.4747159802031505
Timestep_12,T10SFG_2018_0_3,0.7306130371166651,0.9343570992989016,0.7306742572566257,0.8200574443895315,0.6949977695865518
Timestep_12,T11SKA_2018_5_3,0.7496814874535918,0.9319877525163652,0.765173295577676,0.8403824031100003,0.7247064940751484
Timestep_12,T10SFH_2018_6_4,0.452369932415619,0.7434873642693675,0.2826755035545024,0.4096146365672743,0.2575568450172053
Timestep_12,T11SKA_2018_8_4,0.8183043520094492,0.8950007748788467,0.8779860194454003,0.8864117547315687,0.7959959693341578
Timestep_12,T10SFJ_2018_9_1,0.7863411203015253,0.889521251575421,0.8180635375262392,0.8522972404215229,0.7426114761060179
Timestep_12,T10SGF_2018_7_7,0.704071154375732,0.6910261167769262,0.9062718077020432,0.7841461238047124,0.6449345099416904
Timestep_12,T11SKA_2018_4_4,0.3863001449895654,0.911672864692332,0.2987857591176621,0.4500688641247269,0.2903799102471512
Timestep_12,T11SKA_2018_4_0,0.8079344461365423,0.9645441220238852,0.8284342806890198,0.8913229682104838,0.803951865740196
Timestep_12,T11SLV_2018_3_0,0.5748554251644818,0.9049292933598632,0.5690805503352235,0.6987438550460916,0.5369764114127136
Timestep_12,T10SFJ_2018_7_0,0.8324516176124167,0.921629966225476,0.8596938479043826,0.8895851565262974,0.8011286608376152
Timestep_12,T11SKA_2018_0_0,0.697085444308413,0.795169947251199,0.8237226945103946,0.8091945255007276,0.6795354428824655
Timestep_12,T10SEJ_2018_2_8,0.666728876148387,0.8626067841915405,0.6705899596126287,0.7545743244109956,0.6058766405744217
Timestep_12,T11SKV_2018_1_9,0.7175374335188005,0.9273769052675536,0.74333541993951,0.8252193880640987,0.7024455287053413
Timestep_12,T11SKV_2018_7_8,0.6510520867548548,0.6934260468595745,0.7681032632468369,0.728856829254302,0.5733868898707362
Timestep_12,T10SFH_2018_6_2,0.6984839134574868,0.86522126552766,0.7214978073995695,0.78685037149272,0.6486012549506363
Timestep_12,T10SGG_2018_5_1,0.5952087086638731,0.6334566502006572,0.5573363353287405,0.5929635332131175,0.4214272673168256
Timestep_12,T10SGF_2018_5_7,0.7383062763560837,0.9238893618773456,0.7512097179195806,0.828649093412338,0.707430274524932
Timestep_12,T10SFH_2018_6_1,0.6318119382483801,0.7613228299901749,0.6529906817359787,0.7030077979948013,0.5420293174530463
Timestep_12,T10SGF_2018_0_6,0.4281215059007767,0.5007989093957783,0.624280761686944,0.5557635297217993,0.3848147731754368
Timestep_12,T10SEJ_2018_4_7,0.6978601597207706,0.7786731696787639,0.7594114131122603,0.7689216818821673,0.6245920105698506
Timestep_12,T11SKV_2018_4_7,0.7798182487782058,0.8758677862435482,0.8594315546848901,0.8675718309521886,0.7661164342826935
Timestep_12,T10SFH_2018_4_0,0.692598067026984,0.8629849118432859,0.7261483505291033,0.7886752925062853,0.6510849548657269
Timestep_12,T10SGG_2018_8_2,0.701566185911792,0.8764299632967061,0.7535301291276336,0.8103466906751272,0.6811620531152881
Timestep_12,T10SFG_2018_5_6,0.6932326037405317,0.9139489996705858,0.7078664329375655,0.7978143570175104,0.663636570337191
Timestep_12,T10SFG_2018_3_8,0.3646744702240537,0.7469300274036902,0.2380712463546828,0.3610605738310039,0.2203013534642822
Timestep_12,T11SKA_2018_0_2,0.7000466156383025,0.7830318016010968,0.4681220853968434,0.5859462752053237,0.4143734180187562
Timestep_12,T10SGF_2018_6_9,0.7225349285503366,0.8910250899808265,0.633201372113376,0.7403077214499039,0.5876893381469297
Timestep_12,T10SGF_2018_2_1,0.886918921967744,0.9629915533509572,0.9145822278821324,0.9381628238512943,0.8835279503530103
Timestep_12,T10SFG_2018_1_7,0.4331903344713521,0.8891166662936687,0.231728955445354,0.3676404178295664,0.2252202405922969
Timestep_12,T10SEJ_2018_1_9,0.759576112886155,0.8950229221331879,0.8063175188180036,0.8483577354526363,0.736650400535683
Timestep_12,T10SGF_2018_4_5,0.6487196459202192,0.7608603493814401,0.7793769733428317,0.7700073585914949,0.6260259880170781
Timestep_12,T10SGF_2018_9_8,0.9023501912734198,0.9421461636180928,0.9511001330732632,0.9466019747748794,0.8986175710483053
Timestep_12,T10SFG_2018_6_8,0.5663891294322182,0.4307820972387667,0.7419104948581094,0.545073382559622,0.3746397763473172
Timestep_12,T10SFG_2018_2_4,0.7015827751069174,0.9203570863329356,0.6798869182917247,0.7820541634231817,0.6421091479907168
Timestep_12,T10SEH_2018_3_4,0.5779725349285504,0.1046971239217492,0.0952199149936819,0.0997338825544443,0.0524841661064357
Timestep_12,T10SGG_2018_6_2,0.6997529868845823,0.8540292038255349,0.6066160416351977,0.7093684338144555,0.5496289199798441
Timestep_12,T10SFH_2018_9_2,0.7374892584961563,0.8187872457474111,0.8018916513380407,0.8102513801687379,0.6810273755843088
Timestep_12,T11SLV_2018_1_0,0.6971766848816029,0.9329401543513878,0.7134511798688037,0.8085650598789679,0.6786481012524525
Timestep_12,T11SKA_2018_6_8,0.6607269053520062,0.7379503020592925,0.6679377626854455,0.7012007372294287,0.5398838429686524
Timestep_12,T11SKA_2018_3_3,0.7084954927156845,0.8930156129392767,0.7428852250422745,0.8110615132433117,0.6821728140501286
Timestep_12,T10SGF_2018_4_6,0.8105364613919662,0.9464377024893944,0.8422484419543693,0.8913086097353926,0.8039285030640195
Timestep_12,T10SFH_2018_5_3,0.6903460837887068,0.7598252590626876,0.6877389716575181,0.7219872268426948,0.5649295860001772
Timestep_12,T10SGF_2018_0_5,0.7547876417131993,0.7440337228140708,0.7026317325086071,0.7227402877178306,0.5658522544537633
Timestep_12,T11SKA_2018_2_3,0.592080815922973,0.8374439614778388,0.5128098365036794,0.6361018967077511,0.466385205150073
Timestep_12,T10TEK_2018_5_6,0.6785063752276868,0.7845946951645439,0.5554169150642136,0.6504080439864923,0.4819294017635524
Timestep_12,T10SGG_2018_8_0,0.5558690913434262,0.8520493749770124,0.546062752050997,0.6655724066599963,0.4987699669744557
Timestep_12,T11SLV_2018_2_1,0.6240133576199149,0.7937271154969661,0.6385794479509032,0.7077504721022848,0.547688706262236
Timestep_12,T10SGG_2018_8_3,0.6190448936798485,0.8773213730498433,0.6169921884978313,0.7244803873871226,0.5679884340649521
Timestep_12,T11SKA_2018_1_1,0.5936360529659822,0.7643680227749156,0.6967288261947688,0.7289827990038094,0.5735428272980502
Timestep_12,T10TEK_2018_9_7,0.6903228589155311,0.8558523357965178,0.7220364160977432,0.7832701164838662,0.6437502087319119
Timestep_12,T11SLV_2018_0_0,0.6869693531209253,0.9191752555859416,0.6914498286794765,0.7892135534337394,0.6518189526087907
Timestep_12,T10SEJ_2018_6_6,0.6574837177049844,0.7741141150023663,0.7322617913722491,0.752606552161897,0.603343358477843
Timestep_12,T11SKV_2018_0_2,0.5532903009611779,0.6267084635642243,0.7780446087003001,0.6942247017362969,0.5316570949530226
Timestep_12,T10SGF_2018_7_9,0.7447163413525503,0.8544593198486022,0.7956041455904507,0.8239820968692969,0.7006543817706824
Timestep_12,T11SKA_2018_8_0,0.7838676713083235,0.7356658495431537,0.8671215119055742,0.7960028872907536,0.6611335516408174
Timestep_12,T10SGF_2018_7_4,0.6967221409351662,0.7735023203661826,0.8504770085373191,0.8101654101297934,0.6809059150130864
Timestep_12,T10SFH_2018_3_1,0.6651927166797721,0.6888413294803833,0.8537644043563913,0.7624867384579718,0.6161442969167537
Timestep_12,T10SEJ_2018_3_9,0.7676533919927273,0.9064491856967952,0.811154918723473,0.8561585451020023,0.7484940692050284
Timestep_12,T11SKA_2018_5_0,0.7981260845186313,0.9634367520478094,0.812813773234001,0.8817389783235098,0.7884912030659998
Timestep_12,T11SKA_2018_9_4,0.8945383392888544,0.965470893677076,0.913753576569692,0.9389005902584056,0.8848375389135809
Timestep_12,T10SFH_2018_7_0,0.5310922989638389,0.5203877300280344,0.9998875072753448,0.6845197204124057,0.5203572649732187
Timestep_12,T10SGG_2018_3_1,0.5171225377487135,0.634868367114213,0.558106957057305,0.5940180745115077,0.4224933932241859
Timestep_12,T11SKA_2018_0_3,0.4274753567506412,0.451984762787226,0.7016134670897328,0.5497903659659733,0.3791109595904625
Timestep_12,T10SGF_2018_3_7,0.6022441863165683,0.8886203831066735,0.5435009260869899,0.6744763841691319,0.5088376971287343
Timestep_12,T10SFG_2018_2_6,0.5914554032667443,0.8301626265725682,0.2399946776268129,0.3723464039544458,0.2287626832018038
Timestep_12,T10SGG_2018_9_3,0.7102672187550805,0.8737169291401292,0.76317481518141,0.8147133226501336,0.6873555049751489
Timestep_12,T11SLV_2018_9_0,0.788665266538598,0.877967145000577,0.8600304135571537,0.8689062226658572,0.7681999848975993
Timestep_12,T10SFG_2018_0_6,0.6876884947296127,0.938736876955774,0.680178524445545,0.7888104137593726,0.6512691511885731
Timestep_12,T10SGF_2018_4_3,0.8027403691427699,0.8658284193378152,0.91147252399006,0.888064362626713,0.7986652579321741
Timestep_12,T10SFG_2018_7_9,0.7315544739400334,0.7048826917731177,0.8929759078035893,0.7878585273413866,0.6499724208044473
Timestep_12,T10SFG_2018_3_5,0.6370267517360593,0.7029823901441233,0.7637864970495823,0.7321241429970616,0.5774415049811655
Timestep_12,T11SKA_2018_6_1,0.8745666072773481,0.9446282596564258,0.9155098397663416,0.9298411412627694,0.8688814129520606
Timestep_12,T11SKA_2018_8_8,0.7136829340314067,0.7938516347000749,0.687361008945226,0.736778291653481,0.5832533487869513
Timestep_12,T11SKA_2018_8_6,0.6456199548110325,0.6811124197805568,0.8237273957630495,0.745662035218059,0.5944666080067886
Timestep_12,T11SKA_2018_7_1,0.8075769489815893,0.9210085586347072,0.8607364025652661,0.889853049402939,0.8015632965747074
Timestep_12,T10SEJ_2018_0_8,0.5611983702774709,0.7103386043313854,0.5625971354419418,0.627894168580462,0.4576135121668147
Timestep_12,T10SFG_2018_1_8,0.5364116243808082,0.7441792916220911,0.3551016991483674,0.4807857738735576,0.3164700314184276
Timestep_12,T11SKA_2018_9_2,0.6326745763949024,0.7286323407921323,0.7936853343488298,0.7597688872205004,0.6126026668672838
Timestep_12,T10SGF_2018_5_5,0.7562566149415563,0.882114478804014,0.8281769729783773,0.8542952116318691,0.745650380713406
Timestep_12,T10SFH_2018_2_1,0.7767094336117,0.797808260198558,0.880911807719209,0.8373030502656215,0.7201386831339893
Timestep_12,T10SGF_2018_8_9,0.7526351936456747,0.7501495691790863,0.929710591760605,0.8303334004662896,0.7098889553632662
Timestep_12,T11SKV_2018_6_5,0.5299617453160408,0.6501910851904877,0.6742658583109578,0.6620096670913316,0.4947791107370583
Timestep_12,T10SEJ_2018_8_7,0.4903177162650422,0.4706650920206058,0.6174751427985536,0.534166434814383,0.3644113816883038
Timestep_12,T10SFG_2018_0_5,0.7260161711474082,0.9008497202490372,0.7063634298974845,0.7918393377496799,0.6554089720772731
Timestep_12,T10SGF_2018_0_3,0.7007441912933269,0.8542964921272942,0.7667869263953963,0.8081797320777269,0.6781053769849413
Timestep_12,T11SKA_2018_8_5,0.781789045159107,0.8371340652029274,0.8832776844202056,0.8595870596950878,0.7537507067091503
Timestep_12,T11SKV_2018_3_8,0.6221860577768488,0.7068164315893907,0.6759510770402591,0.6910392748179108,0.527929724340492
Timestep_12,T10SEJ_2018_3_8,0.7104372580051161,0.7759571464364183,0.7979608167633695,0.7868051738668426,0.6485398362393647
Timestep_12,T10SEJ_2018_0_7,0.6357269882979818,0.8296150100294757,0.6768264832974467,0.7454725752262191,0.5942258100580339
Timestep_12,T11SKV_2018_1_8,0.7585285052139841,0.9002573095088926,0.7917641353775584,0.8425324069441328,0.7279101479806755
Timestep_12,T10SGF_2018_3_1,0.8606217298549109,0.9568219428223612,0.8844180696647055,0.9191964219164828,0.8504749989321867
Timestep_12,T10SEH_2018_2_9,0.7576816268028308,0.8523798207456952,0.8194803001689802,0.8356063556088766,0.717632185330096
Timestep_12,T10SGG_2018_6_3,0.5906616102799924,0.7653205375337335,0.6324278013048218,0.6925566947882286,0.5297030410630712
Timestep_12,T10SGF_2018_2_3,0.5997740551623917,0.6690776907592071,0.6002922064328726,0.6328212511566745,0.4628665064404055
Timestep_12,T10SGF_2018_0_2,0.7365486511325443,0.9088525723589204,0.7755409457308132,0.8369212727634938,0.7195740521813447
Timestep_12,T10SEJ_2018_5_6,0.7089458893633399,0.9015211767351804,0.7247400344432268,0.8035221945740376,0.6715730044720493
Timestep_12,T11SKA_2018_1_0,0.6238018453820657,0.7354930152418271,0.7816929092672957,0.7578895447717453,0.6101627609538741
Timestep_12,T10SEJ_2018_6_8,0.8172185891884898,0.9476675671992368,0.8257099436515436,0.8824951582216383,0.7897014180424162
Timestep_12,T10SEJ_2018_5_8,0.5519681421096811,0.5311560968926756,0.6924338244549298,0.6011661932436994,0.4297624137621604
Timestep_12,T10SFG_2018_2_5,0.5876100278366694,0.8582289248774086,0.5155381407392131,0.644140852308637,0.4750794751839992
Timestep_12,T11SKV_2018_5_7,0.7372702811205006,0.8930700825122656,0.7891319625533949,0.8378900132452499,0.7210074973928239
Timestep_12,T11SLV_2018_5_0,0.7583816908371239,0.9042068143199196,0.7795140008781111,0.8372431641749015,0.7200500899061919
Timestep_12,T10SGG_2018_9_4,0.6515945534354565,0.9359309745336284,0.6464649812725215,0.764722126221581,0.6190689094774111
Timestep_12,T10SGG_2018_7_0,0.7463794081638747,0.7300879876561007,0.8408231467361896,0.7815526489507931,0.6414332537863019
Timestep_12,T10TEK_2018_8_6,0.5326085513983032,0.6000398814504336,0.460971444791712,0.5213917028850409,0.3526232768356389
Timestep_12,T10TEK_2018_9_5,0.5063105298257139,0.553372574847013,0.5992775545623128,0.5754109680898722,0.4039136587471444
Timestep_12,T10SFJ_2018_7_3,0.6779033579848773,0.7379878191803425,0.6683832384457382,0.7014630823672858,0.5401949477463311
Timestep_12,T10SGG_2018_9_1,0.5846969651726438,0.888269518496308,0.5787669577109298,0.7008701626514121,0.539492006497078
Timestep_12,T10SGF_2018_6_7,0.6293036519454149,0.9013181267928104,0.5861431613761,0.7103397721284838,0.5507960599055182
Timestep_12,T11SKV_2018_0_4,0.9057518057338894,0.975797180192843,0.9175891610915916,0.9457984315670972,0.8971703893146834
Timestep_12,T10SGF_2018_6_4,0.8521222557323964,0.9507633576646596,0.8844550230552376,0.916411296069856,0.8457187609524345
Timestep_12,T10SFG_2018_3_6,0.4419768016695366,0.7536086802079633,0.3459517461736526,0.4742117533412999,0.3107978806231918
Timestep_12,T10TEK_2018_9_8,0.6391319205974765,0.8301053058588802,0.5318942675193024,0.6483529984206502,0.4796762746952966
Timestep_12,T10SFJ_2018_8_3,0.7041748368452659,0.7134145217786989,0.7651383734524871,0.7383717262354513,0.5852529953472254
Timestep_12,T10SFG_2018_5_9,0.4017579570074419,0.8700020310067024,0.2177604659727384,0.3483334794044275,0.2108981898348477
Timestep_12,T11SKA_2018_7_5,0.7371027302497337,0.8813582924158139,0.7209666300015544,0.7931349116736002,0.6571860594405519
Timestep_12,T11SKV_2018_4_2,0.4943687977146724,0.4719068733877109,0.7424029252754943,0.577027449908306,0.4055084898658961
Timestep_12,T10SFG_2018_1_5,0.6192929021469736,0.848420355656451,0.4298522820173089,0.5706066378023179,0.3991949682241522
Timestep_12,T10SFJ_2018_1_0,0.7300548107006944,0.8707740610417617,0.7767024530303976,0.8210524926691055,0.6964283715463687
Timestep_12,T10SFJ_2018_3_0,0.7632680382613196,0.9128960102760584,0.7995021107439924,0.8524446250509894,0.7428352859127746
Timestep_12,T10SGF_2018_4_7,0.4623425270652718,0.9334141033407372,0.4021357954523486,0.5621043785373709,0.3909215454495909
Timestep_12,T10SFJ_2018_9_2,0.7694052109979728,0.8843935944015767,0.8068614393125672,0.8438503646970145,0.7298798865908662
Timestep_12,T11SKA_2018_3_2,0.7563578090318214,0.91424237199735,0.7970782397590441,0.8516495337911753,0.7416285871357889
Timestep_12,T10SGF_2018_0_0,0.6665828912312832,0.5890327508418862,0.7366819109130112,0.6546352469333627,0.4865856976267446
Timestep_12,T10SEJ_2018_3_6,0.4604107152929154,0.4257282559696753,0.4618835041223184,0.4430695209598781,0.2845788729327459
Timestep_12,T10SEH_2018_2_1,0.7521997272736322,0.3774045776414372,0.3838108421189095,0.3805807528431179,0.23501063946923
Timestep_12,T10SFG_2018_3_9,0.6199456869751594,0.9250746717785258,0.6214917276512745,0.7434873228618438,0.591706981067009
Timestep_12,T11SKV_2018_7_7,0.7372445678680561,0.811716131919774,0.8300772578939901,0.820794023356024,0.6960565326271553
Timestep_12,T10SEH_2018_2_8,0.8273371687552463,0.9364175516718224,0.8601220752797558,0.8966497546608968,0.8126610370991678
Timestep_12,T11SKV_2018_1_5,0.7456776852100689,0.7983598615916955,0.8872185490126281,0.8404470222626496,0.7248026079003512
Timestep_12,T10SEH_2018_4_5,0.6826694337444136,0.4388625442839221,0.3164050389526169,0.3677062897998377,0.2252696849237673
Timestep_12,T11SKA_2018_5_4,0.6907342709546418,0.9228108009760692,0.686396455921922,0.7872373935194061,0.6491273636841006
Timestep_12,T10SFH_2018_5_1,0.6905069989814234,0.6639750468268834,0.721529751883642,0.6915569707731122,0.5285342619630359
Timestep_12,T10SGF_2018_5_3,0.848260291107196,0.9601035854980304,0.8703531489004545,0.9130280581949156,0.8399738972826581
Timestep_12,T10SFJ_2018_8_0,0.8955187607207673,0.954207172828208,0.9207314204618962,0.9371704532587936,0.8817692885301295
Timestep_12,T11SKV_2018_6_6,0.7506843042989241,0.9068355998429009,0.7748613281071781,0.8356700016401509,0.7177260766426442
Timestep_12,T10SFH_2018_4_2,0.6750823653537977,0.8419599780882673,0.6329320387386136,0.7226338462584224,0.5657217737778089
Timestep_12,T11SKA_2018_4_5,0.4112594185155324,0.901209996607486,0.2591219753279098,0.4025112125742454,0.2519649688576938
Timestep_12,T10SGG_2018_2_0,0.5410491338781225,0.6339771126555606,0.5907717008227009,0.6116123290007798,0.4405198503099667
Timestep_12,T11SLV_2018_8_2,0.7066333555628548,0.8219307017291931,0.7434407530558652,0.7807179286237739,0.6403095288217951
Timestep_12,T11SKA_2018_8_7,0.7296276389262146,0.9003369709932211,0.7562098930279804,0.8220035778175314,0.6977980258162491
Timestep_12,T10SGG_2018_8_1,0.6094629745753996,0.9238642800867296,0.5723523188986026,0.7068172661816747,0.5465718399244981
Timestep_12,T10SFG_2018_2_8,0.5034190331153513,0.8456647080762811,0.4424125720902411,0.5809165403144176,0.4093603771853755
Timestep_12,T10TEK_2018_8_8,0.6007743836284551,0.5335306302786903,0.7012024727705374,0.6059819669957054,0.4347016700277065
Timestep_12,T10SFJ_2018_7_1,0.5893361335894705,0.8440328229432313,0.5915306332677612,0.6955753409496169,0.5332430172364218
Timestep_12,T10SFH_2018_4_4,0.603871586358373,0.565219533190556,0.4129616088444008,0.4772407844442206,0.3134052840192705
Timestep_12,T11SKA_2018_3_8,0.1641301787319883,0.1400533249686323,0.1627375511185951,0.1505457193818889,0.0814000762060334
Timestep_12,T11SKA_2018_5_1,0.8716892113828422,0.9745636960024991,0.8888279880545571,0.9297234677606204,0.8686759353821626
Timestep_12,T10SEJ_2018_6_7,0.8172434729811779,0.8619706596691731,0.9023039863877832,0.8816762901479611,0.7883909483280223
Timestep_12,T10SGF_2018_8_5,0.8514943546968988,0.925707795670468,0.9000165443156809,0.9126814087517088,0.8393872928300702
Timestep_12,T10SFJ_2018_6_2,0.686207909064668,0.7026072540458221,0.6193144744712088,0.6583367727636855,0.490687051265309
Timestep_12,T10SFH_2018_7_3,0.7680813932269634,0.8742232604870661,0.7988085735670208,0.8348161959316394,0.716467387391407
Timestep_12,T10SFH_2018_7_2,0.6386417098815199,0.7574960939328936,0.596236319908713,0.6672613860372824,0.5006693578520032
Timestep_12,T10SFG_2018_6_6,0.4897039160454013,0.5504506758581886,0.635100549496319,0.589753558060926,0.4181918425903072
Timestep_18,T11SKA_2018_4_2,0.7584314584225003,0.912998183624176,0.8010490158269247,0.8533677446900207,0.7442383909384466
Timestep_18,T10SGF_2018_0_1,0.6374091326837005,0.8979421075511475,0.6452591542233991,0.7509135447359139,0.6011701924805143
Timestep_18,T10SFG_2018_8_9,0.5337034382765817,0.8164729465397113,0.5295799635735654,0.6424527743874712,0.4732452486856173
Timestep_18,T10SFG_2018_4_8,0.5925735150181983,0.8372644974627321,0.331589689724936,0.4750434707332687,0.3115127950314041
Timestep_18,T10SGF_2018_6_8,0.5848023065616902,0.8612262536821125,0.5364590658181563,0.6611110885439727,0.4937759084321802
Timestep_18,T11SKA_2018_3_4,0.536746726122342,0.7655916829925641,0.3748386994205103,0.5032720894946272,0.3362482158328272
Timestep_18,T10TEK_2018_9_6,0.5720659520041407,0.8617765634172451,0.4691161491259709,0.6075220023780598,0.436288403418639
Timestep_18,T11SKV_2018_3_7,0.6350982578027279,0.7146148395216974,0.7673885712465169,0.7400620763859797,0.5873797926989746
Timestep_18,T10SGF_2018_7_8,0.6534500549102359,0.8260575021829787,0.6398431716287527,0.72112287222042,0.56387189711685
Timestep_18,T10SGF_2018_6_3,0.5208517888129104,0.5503826302943989,0.8553754060663576,0.669793454780756,0.5035259051971972
Timestep_18,T11SKA_2018_3_5,0.4452457025690027,0.7831423925428004,0.2582579332701841,0.3884245678461437,0.2410216488141779
Timestep_18,T10SEJ_2018_2_5,0.4713629019147249,0.4994696422842477,0.7829880129316374,0.6098895213284619,0.4387345687166561
Timestep_18,T11SKA_2018_6_0,0.6587055119259724,0.7511049261419637,0.8099866974756399,0.7794353507240908,0.6385858800568122
Timestep_18,T10SGF_2018_2_6,0.5321788912445546,0.8995729600492143,0.4827442339006942,0.6283126063068768,0.4580581619367454
Timestep_18,T11SKV_2018_2_9,0.6584890229295856,0.9533169757876968,0.659935549865646,0.7799495151670954,0.639276427379901
Timestep_18,T10SFG_2018_1_4,0.6645283194149986,0.6338472045240653,0.6733144004742062,0.652984984984985,0.4847644441273776
Timestep_18,T10SEJ_2018_2_9,0.883485788036536,0.9629315702673472,0.9055649287712312,0.933367613254186,0.8750602596099625
Timestep_18,T10SGF_2018_9_9,0.8811699363970259,0.9091274547437213,0.9519139440064148,0.9300288554900646,0.8692092868691645
Timestep_18,T10SGF_2018_7_6,0.8587438329667121,0.9330431948713072,0.9117889589592298,0.9222936423232468,0.8557930792126578
Timestep_18,T10SGF_2018_1_5,0.5593154966307344,0.9112998330484006,0.5551223396662985,0.6899553278341732,0.5266654965998273
Timestep_18,T10SGG_2018_7_4,0.5321764028652858,0.6552425183360994,0.6150451260816692,0.634507812581003,0.4646733378828965
Timestep_18,T10SFH_2018_7_1,0.5840649168383648,0.5932927378272717,0.8964291646857333,0.714019056157322,0.5552329990394261
Timestep_18,T10SGF_2018_4_2,0.7837457407241516,0.8549439326460848,0.8837537444942917,0.8691101526647427,0.7685188391359665
Timestep_18,T11SKA_2018_4_1,0.6437702595545469,0.7200927993976179,0.8209091826543289,0.7672031551856099,0.6223273189031565
Timestep_18,T11SKA_2018_7_2,0.8616320118380496,0.9054106853309796,0.9441660794301784,0.9243823487948418,0.8593967826384522
Timestep_18,T11SKA_2018_7_4,0.6334244080145719,0.7495264592543517,0.5865916318014711,0.6581243854949342,0.4904511106550478
Timestep_18,T10SGF_2018_1_3,0.5019658196223635,0.7097791959680599,0.597259754420898,0.6486762282804074,0.4800302058291708
Timestep_18,T10SGF_2018_2_0,0.6755161728063278,0.8372598693085425,0.746393021769771,0.7892195662071547,0.6518271555932527
Timestep_18,T10SFH_2018_0_1,0.7842558584742585,0.8485581993424058,0.8566984117584762,0.8526088764927416,0.7430847764331235
Timestep_18,T10SGF_2018_4_4,0.7591862668007073,0.8610909870106017,0.8455133124800869,0.8532310541950017,0.7440304843588683
Timestep_18,T11SLV_2018_9_3,0.3524308147617294,0.3485410537535054,0.6817079414422408,0.4612539403006498,0.2997596240088975
Timestep_18,T11SKA_2018_5_5,0.5766321279624155,0.927667508983502,0.542114685681977,0.6843220470015746,0.5201288396161136
Timestep_18,T10SFJ_2018_6_1,0.5744050285168264,0.6835417324468919,0.4556914697872967,0.5468312126241006,0.3763026135536234
Timestep_18,T10SFJ_2018_9_0,0.7124992949592072,0.8541767290022352,0.7709857821384538,0.810452012004655,0.681310901437821
Timestep_18,T10SFJ_2018_8_2,0.6764327258370079,0.8338976962104414,0.7181151834741965,0.7716876643891659,0.6282503578419321
Timestep_18,T10SFH_2018_9_6,0.6524414318466096,0.9506001147513768,0.628957850374901,0.7570312934889504,0.6090509676739159
Timestep_18,T11SKV_2018_5_8,0.7965625528780594,0.9002983605361983,0.8582505206266636,0.8787717474632593,0.7837581201464271
Timestep_18,T11SKV_2018_5_5,0.7220206635014482,0.7164126725405359,0.869896059549865,0.7857292193473024,0.6470790797790222
Timestep_18,T10SEJ_2018_1_8,0.7327273300354014,0.8124822575600837,0.8024027570050714,0.8074110510703637,0.6770237572593854
Timestep_18,T10SFH_2018_6_5,0.6049805740525082,0.8387588955566991,0.4773276186839104,0.6084140851439965,0.4372091429273723
Timestep_18,T11SKV_2018_4_6,0.6712228891078663,0.6177633239737744,0.7775239535519417,0.6884973291912286,0.5249683012590812
Timestep_18,T11SKV_2018_6_9,0.6894253834592453,0.8499376333113755,0.6996507593295938,0.7675064079637578,0.6227264895517516
Timestep_18,T10SFJ_2018_7_2,0.635590127438197,0.7903455679567624,0.5987733877927737,0.6813497019729694,0.5167023455668325
Timestep_18,T10SEH_2018_3_9,0.6106764741988249,0.8288274782203121,0.60567735024528,0.699895909525685,0.5383383643307691
Timestep_18,T10SGG_2018_8_5,0.5831068908198712,0.7457347217218222,0.6871951398723575,0.7152691700222751,0.5567463264150644
Timestep_18,T10SGF_2018_8_6,0.9245307746158772,0.9739083471721988,0.945928513324326,0.9597145402411832,0.9225492207337844
Timestep_18,T10SEJ_2018_6_9,0.8534991589278071,0.9127128397876229,0.8938716218195389,0.903193981454584,0.8234765001129369
Timestep_18,T10SGG_2018_9_2,0.6507335742084466,0.9230984401608402,0.6633857791394371,0.771984203181782,0.62864354447393
Timestep_18,T10SFH_2018_9_3,0.692433004535486,0.9211621979599268,0.6918208335314913,0.7901871094342355,0.6531481980363985
Timestep_18,T11SKA_2018_3_1,0.7418090849068185,0.8712906527141592,0.8132741836105977,0.841283373597674,0.7260475550521412
Timestep_18,T11SKA_2018_2_1,0.6280619506902764,0.8108933893683379,0.7120619219495897,0.7582708449011057,0.610657196690139
